date,trades_count,pnl_sum,pnl_mean,pnl_median,win_count,avg_size_usd,avg_fee,win_rate
2024-10-03,42,2482.9272,59.117314285714286,2.505,29,5237.472619047619,0.05431123809523809,0.6904761904761905
2024-10-04,41,5207.443414,127.01081497560976,32.322,36,8578.926097560974,3.002623463414634,0.8780487804878049
2024-10-05,22,2101.741695,95.53371340909092,0.0,6,7131.0,2.4958495454545453,0.2727272727272727
2024-10-06,53,31.266804999999998,0.589939716981132,0.0,18,879.0175471698113,0.27728920754716985,0.33962264150943394
2024-10-07,56,11977.734907,213.88812333928573,59.449220999999994,38,12283.93232142857,4.2993757142857145,0.6785714285714286
2024-10-08,88,0.0,0.0,0.0,0,128.8555681818182,0.5691271352272728,0.0
2024-10-09,3,-219.729659,-73.24321966666666,-37.697891,0,849.0933333333334,2.4301333333333335,0.0
2024-10-10,16,0.0,0.0,0.0,0,18751.521249999998,6.563031875,0.0
2024-10-11,173,991.114334,5.728984589595376,0.0,51,2390.963583815029,0.8226216531791908,0.2947976878612717
2024-10-12,1596,39325.770231,24.640206911654136,0.787791,937,1973.94992481203,0.2841733617481203,0.5870927318295739
2024-10-13,10,0.0,0.0,0.0,0,6000.242,2.1000841,0.0
2024-10-14,5,1913.61958,382.72391600000003,43.747165,5,12383.204000000002,4.3341208,1.0
2024-10-15,7,1170.2260760000001,167.17515371428573,11.821311,4,11596.194285714286,4.058667571428571,0.5714285714285714
2024-10-16,11,219.480876,19.95280690909091,0.0,3,7293.560909090909,2.5527458181818186,0.2727272727272727
2024-10-17,9,36.11496,4.0127733333333335,0.0,1,15614.638888888889,5.465123,0.1111111111111111
2024-10-18,6,333.219141,55.536523499999994,51.8558325,5,20055.238333333335,7.019333,0.8333333333333334
2024-10-19,4,0.0,0.0,0.0,0,24999.215,8.749725250000001,0.0
2024-10-20,96,389.155797,4.05370621875,0.0,11,1837.9985416666668,0.6172651979166667,0.11458333333333333
2024-10-21,173,2464.915564,14.248066843930635,0.0,68,1873.5143930635838,0.6350175895953757,0.3930635838150289
2024-10-22,3,0.0,0.0,0.0,0,20000.12,7.000041333333333,0.0
2024-10-23,18,-46.489941,-2.5827745,0.0,0,11667.003888888888,4.083450611111111,0.0
2024-10-25,30,13235.862071,441.19540236666666,61.1408675,21,14262.772666666666,4.794730466666667,0.7
2024-10-26,6,42471.99413,7078.6656883333335,8057.245408000001,6,14778.143333333333,1.4187006666666668,1.0
2024-10-27,4,666.6623079999999,166.66557699999998,30.289636,3,22666.1025,7.933135,0.75
2024-10-28,13,167.28016200000002,12.867704769230771,0.0,4,9345.788461538461,3.2517953846153844,0.3076923076923077
2024-10-29,53,801.170876,15.11643162264151,0.0,3,11571.09075471698,4.049881396226415,0.05660377358490566
2024-10-30,25,9.150023,0.36600091999999995,0.0,7,473.23400000000004,0.14387952,0.28
2024-10-31,48,1214.043811,25.292579395833332,19.0994085,34,18670.278333333332,6.514811000000001,0.7083333333333334
2024-11-01,21,-164.08950099999998,-7.813785761904761,0.0,5,14538.766666666666,3.6127224285714283,0.23809523809523808
2024-11-02,34,983.443176,28.924799294117648,0.0,7,6244.465294117647,0.7339791764705882,0.20588235294117646
2024-11-03,42,3588.179495,85.43284511904761,18.72521,39,4202.844047619047,0.2017354761904762,0.9285714285714286
2024-11-04,16,389.743164,24.35894775,0.0,2,4775.06,1.6712705625,0.125
2024-11-05,9,251.604742,27.956082444444444,6.001646,9,7027.661111111111,2.459680555555556,1.0
2024-11-06,123,4320.631811,35.12708789430894,0.0,17,3034.7960975609753,1.0563269349593496,0.13821138211382114
2024-11-07,19,1876.812082,98.77958326315789,0.0,9,8941.422105263156,3.1294969999999998,0.47368421052631576
2024-11-08,24,847.7766200000001,35.32402583333334,0.0,4,1842.9254166666667,1.7054702916666666,0.16666666666666666
2024-11-09,1,0.0,0.0,0.0,0,0.54,0.0,0.0
2024-11-10,26,8885.327477,341.74336450000004,232.8029795,18,18804.007307692307,6.581392076923077,0.6923076923076923
2024-11-11,373,6749.630996,18.09552545844504,0.0,92,4210.649919571046,1.0641033512064344,0.24664879356568364
2024-11-12,1221,319051.554217,261.30348420720725,2.259711,870,1796.9683292383293,0.3386643980835381,0.7125307125307125
2024-11-13,48,7846.402274,163.46671404166668,11.65871,27,10736.174375,3.7330014166666667,0.5625
2024-11-14,110,4563.509225,41.4864475,0.0,28,9166.925545454545,3.0457163818181816,0.2545454545454545
2024-11-15,149,4140.740438,27.790204281879195,0.0,55,9582.942416107382,3.1303859932885905,0.3691275167785235
2024-11-16,157,2769.521909,17.640266936305732,0.0,48,1931.822101910828,0.6380337770700637,0.3057324840764331
2024-11-17,209,882.975285,4.224762129186603,0.0,49,5818.122344497608,1.297185114832536,0.23444976076555024
2024-11-18,346,4470.815187,12.921431176300578,0.0,124,6024.102832369942,1.286428725433526,0.3583815028901734
2024-11-19,305,2958.268991,9.699242593442623,0.0,150,2059.118524590164,0.6606128950819672,0.4918032786885246
2024-11-20,550,4210.0928969999995,7.654714358181818,0.0,219,3635.480218181818,1.1710133981818183,0.3981818181818182
2024-11-21,535,1692.430891,3.1634222261682243,0.0,165,1118.3189158878504,0.37126778878504674,0.308411214953271
2024-11-22,679,-18105.345617,-26.664721085419732,0.0,209,2425.2041531664213,0.6427673917525772,0.3078055964653903
2024-11-23,363,2901.531638,7.993200104683195,0.0,128,1422.1644077134986,0.4259555564738292,0.3526170798898072
2024-11-24,172,945.550386,5.497385965116279,0.0,46,3866.001627906977,1.1778088720930233,0.26744186046511625
2024-11-25,255,5523.740734,21.66172836862745,0.0,105,3676.1210588235294,1.1128615725490196,0.4117647058823529
2024-11-26,302,1094.809359,3.6251965529801327,0.0,88,3797.6901986754965,1.0307896622516557,0.2913907284768212
2024-11-27,213,-2654.495633,-12.462420812206572,0.0,74,6780.481361502348,2.0643874929577466,0.3474178403755869
2024-11-28,332,-127075.39958499999,-382.75722766566264,0.0,109,5705.497439759036,0.9505482198795182,0.32831325301204817
2024-11-29,393,176844.994152,449.98726247328244,0.0,192,2021.0252162849874,0.48969907269720103,0.48854961832061067
2024-11-30,373,37316.69352,100.04475474530831,0.0,157,4643.950938337802,1.4808990335120644,0.42091152815013405
2024-12-01,7,-1925.519024,-275.0741462857143,0.0,0,28583.181428571428,7.068675285714285,0.0
2024-12-02,16,913.8817869999998,57.11761168749999,-26.696452,6,14202.981249999999,1.6944944375,0.375
2024-12-03,8,3039.166,379.89575,16.76285,7,12880.10625,0.618244125,0.875
2024-12-04,129,-592.6458390000001,-4.594153790697676,4.032548,71,3427.0433333333335,0.7562858527131783,0.5503875968992248
2024-12-05,23,0.0,0.0,0.0,0,2399.111304347826,0.8396882173913044,0.0
2024-12-06,254,-21886.531493,-86.16744682283463,0.0,21,761.4486614173228,0.2516591220472441,0.08267716535433071
2024-12-07,19,1412.314654,74.33235021052631,0.0,9,4714.893157894737,1.6502120526315789,0.47368421052631576
2024-12-08,48,858.6705000000001,17.88896875,0.0,6,1128.4858333333334,0.7514978124999999,0.125
2024-12-10,10,541.55471,54.155471,20.7155355,7,15971.34,5.5899684999999995,0.7
2024-12-11,171,3494.399394,20.435084175438597,0.0,34,7171.663859649123,2.5023675614035086,0.19883040935672514
2024-12-12,1932,599151.795008,310.1199767122153,10.681751,1352,2358.7939285714288,0.361783359994824,0.6997929606625258
2024-12-13,1173,31935.901745,27.22583268968457,0.0,471,2455.9459846547315,0.3863831000511509,0.40153452685422
2024-12-14,1235,167801.399244,135.87157833522267,0.0,585,1918.6735060728743,0.1879282955708502,0.47368421052631576
2024-12-15,1697,97525.315279,57.4692488385386,0.0,417,1522.256812021214,0.13631736616381848,0.24572775486152032
2024-12-16,1055,166774.344133,158.07994704549765,0.086172,535,2597.9231943127966,0.38118488720379146,0.5071090047393365
2024-12-17,1941,219591.305172,113.13307839876352,0.0,847,2696.3408706852138,0.38441029674394644,0.4363730036063885
2024-12-18,1429,13682.994673,9.575223703988803,0.0,523,2658.423421973408,0.48386841862141355,0.36599020293911827
2024-12-19,3339,62744.004486000005,18.79125621024259,0.166937,2053,2468.316678646301,0.3163321890026954,0.6148547469302186
2024-12-20,2488,254969.660039,102.47976689670418,1.454962,1383,3087.3290635048234,0.486671344766881,0.5558681672025724
2024-12-21,1681,150022.163157,89.24578415050566,1.390236,924,2607.302272456871,0.40475407324806667,0.5496728138013087
2024-12-22,774,352197.163973,455.03509557235145,0.0,337,3988.7858139534887,0.4303060006847545,0.4354005167958656
2024-12-23,2347,-29430.626577,-12.53967898466127,0.0,681,2885.333728163613,0.5116731770643375,0.2901576480613549
2024-12-24,338,14813.780116,43.827751822485205,0.0,114,5227.917485207101,1.1443267462426037,0.33727810650887574
2024-12-25,208,756.6570469999998,3.637774264423076,0.0,63,1672.5449519230767,0.3198018375961538,0.30288461538461536
2024-12-26,697,60228.639722,86.41124780774749,0.159494,358,3163.9062410329984,0.7508737424390244,0.5136298421807748
2024-12-27,260,2672.811035,10.280042442307693,0.0,110,1338.126923076923,0.3405986407692308,0.4230769230769231
2024-12-28,161,940.673623,5.842693310559007,0.0,37,1748.7888819875777,0.30067386726708073,0.22981366459627328
2024-12-29,201,2884.067927,14.348596651741294,0.0,64,1714.5698507462685,0.35879282139303487,0.31840796019900497
2024-12-30,304,9009.738137,29.637296503289473,0.0,120,3532.453059210526,0.9371918436842105,0.39473684210526316
2024-12-31,306,5445.01281,17.794159509803922,0.0,92,2866.551045751634,0.8709686638235294,0.3006535947712418
2025-01-01,96,-9528.065345,-99.25068067708334,0.0,29,2943.5635416666664,0.3292123146875,0.3020833333333333
2025-01-02,634,32300.205017,50.946695610410096,1.763296,378,2151.019621451104,0.45027978216088327,0.5962145110410094
2025-01-03,174,10596.108968,60.897177977011495,0.0,78,1516.230632183908,0.21300888155172415,0.4482758620689655
2025-01-04,192,-2202.6622420000003,-11.472199177083334,0.0,88,3668.9853645833336,0.8486249730208333,0.4583333333333333
2025-01-05,1230,54536.829297000004,44.338885607317074,0.0,530,8715.642699186992,2.1565964861510567,0.43089430894308944
2025-01-13,408,9655.429352,23.66526801960784,0.0,158,7197.666691176471,2.1154414823039214,0.3872549019607843
2025-01-14,275,16069.512355,58.43459038181818,0.0,137,3187.5708,0.8748765435636364,0.49818181818181817
2025-01-15,267,14819.5883,55.50407602996255,0.0,123,6747.565131086143,1.923629194082397,0.4606741573033708
2025-01-16,371,20807.709328,56.08546988679245,0.0,127,8220.196657681941,2.400455978328841,0.3423180592991914
2025-01-17,238,7006.415608,29.43872104201681,0.515012,126,4664.8338655462185,1.4765321381932774,0.5294117647058824
2025-01-18,651,443.2330819999997,0.6808495883256523,0.0,248,4165.330076804916,1.2533551481720429,0.38095238095238093
2025-01-19,1567,87923.799302,56.10963580216975,0.0,317,6199.8821314613915,1.3799334012188897,0.20229738353541799
2025-01-20,1315,87277.239173,66.37052408593155,0.3825,687,6302.149817490495,1.6788287601977185,0.5224334600760456
2025-01-21,530,11077.839421,20.901583813207548,0.0,205,2874.961924528302,0.7515174816981132,0.3867924528301887
2025-01-22,832,20524.408057,24.66875968389423,0.0,234,2137.5077283653845,0.5663102641346154,0.28125
2025-01-23,1218,101256.24216,83.13320374384236,7.492465,805,3035.3273070607556,0.8935549012151067,0.6609195402298851
2025-01-24,874,10602.779738,12.131326931350113,0.5630105000000001,488,1843.7453661327231,0.3874640744851259,0.5583524027459954
2025-01-25,506,-10348.016255999999,-20.450625011857706,0.0,141,2449.363043478261,0.6303038775889328,0.27865612648221344
2025-01-26,451,40823.466668,90.51766445232816,0.0,196,2663.3562305986693,0.8475790559423504,0.43458980044345896
2025-01-27,773,41331.765392,53.469295461837,0.0,368,1950.8775032341528,0.5255616654980595,0.4760672703751617
2025-01-28,498,17979.613973,36.103642516064255,2.573011,313,1163.4782530120483,0.2504222582931727,0.6285140562248996
2025-01-29,910,23421.01147,25.737375241758244,0.0,379,2085.1795714285713,0.6731001594395605,0.4164835164835165
2025-01-30,1067,23097.471385,21.64711470009372,0.0,370,2825.114498594189,0.8197292556044986,0.3467666354264292
2025-01-31,1016,35868.296773,35.303441705708664,0.8434925,550,2739.578228346457,0.6603720979429134,0.5413385826771654
2025-02-01,361,8716.519087,24.145482235457067,0.0,165,2145.9136842105263,0.4879215878947369,0.45706371191135736
2025-02-02,1319,162854.759623,123.46835452843062,0.0,473,4291.957763457164,0.897742296595906,0.35860500379075055
2025-02-03,532,66914.320708,125.77879832330827,0.0120845,267,12144.452518796992,3.6310092894924813,0.5018796992481203
2025-02-04,1076,202212.740938,187.930056633829,28.665758500000003,963,3594.7310408921935,1.0977909274163569,0.8949814126394052
2025-02-13,1370,27829.534238,20.313528640875912,0.0,641,2335.6585474452554,0.6010857547591241,0.4678832116788321
2025-02-14,1655,213860.675308,129.22095184773414,0.0,710,2421.210525679758,0.5810137255287009,0.42900302114803623
2025-02-15,932,45042.92701,48.32932082618026,0.0,401,1837.8250536480687,0.4013812425107296,0.4302575107296137
2025-02-16,681,2369.478425,3.4794103157121876,0.0,300,1183.8144493392072,0.25194127060205584,0.44052863436123346
2025-02-17,941,1818.573295,1.9325964877789585,0.0,211,2158.3896280552603,0.26938018665249736,0.22422954303931988
2025-02-18,1676,91204.672403,54.418062292959426,0.061069,858,2011.413293556086,0.3636869945763723,0.5119331742243437
2025-02-19,1361,14985.794701,11.010870463629685,0.0,582,2398.185334313005,0.505868809331374,0.4276267450404115
2025-02-20,2012,46008.794102,22.867193887673956,0.0,964,2300.5016351888667,0.6125566723409542,0.47912524850894633
2025-02-21,1873,119693.49395,63.904695114789114,0.109988,978,2120.747399893219,0.4429889555632675,0.5221569674319274
2025-02-22,686,25278.704178,36.849423,0.0,341,4629.111078717201,1.2830388250291545,0.4970845481049563
2025-02-23,520,10656.934251,20.494104328846156,0.0,234,2194.8283461538463,0.44231292148076923,0.45
2025-02-24,5616,38470.176242,6.850102607193732,0.0,2228,1998.5077617521367,0.3735691654629629,0.39672364672364674
2025-02-25,6246,204762.177034,32.782929400256165,0.0,1628,3108.3868651937237,0.5101849286439322,0.260646813960935
2025-02-26,1176,63229.063129,53.76621014370748,1.4922360000000001,789,4206.597049319727,0.6413031859438775,0.6709183673469388
2025-02-27,890,-36525.167517,-41.039514064044944,0.0,247,2247.0768876404495,0.5754449138314607,0.27752808988764044
2025-02-28,1019,225628.108748,221.4211077016683,0.0,396,4046.7721000981355,0.8620198861236507,0.3886162904808636
2025-03-01,508,6028.486793,11.867099986220472,0.0,138,1518.1279330708662,0.41535007246062994,0.27165354330708663
2025-03-02,2380,348871.326269,146.58459086932774,0.0,1103,9492.815701680673,1.2569603462436976,0.4634453781512605
2025-03-03,1482,616413.032233,415.9332201302294,9.005766,912,5563.151403508772,0.7021349813900135,0.6153846153846154
2025-03-04,1748,-2365.961276,-1.353524757437071,0.0,520,4960.087614416476,0.7649421354118993,0.2974828375286041
2025-03-13,962,14114.870873,14.672422944906446,0.0,440,3415.375488565489,0.8411504232536382,0.4573804573804574
2025-03-14,2210,68646.160089,31.061610899999998,1.88254,1887,3641.261158371041,0.5400394004162896,0.8538461538461538
2025-03-15,261,78694.624572,301.51197154022987,0.650626,155,9025.86030651341,2.2005091494252875,0.5938697318007663
2025-03-16,530,-7910.943544999999,-14.926308575471696,0.0,123,19222.49341509434,4.608458494679245,0.2320754716981132
2025-03-17,920,26163.906513,28.439028818478263,0.0,417,3905.320706521739,0.8779782695434782,0.4532608695652174
2025-03-18,834,72322.788824,86.71797221103118,0.0,188,4856.901043165468,1.0287003968824942,0.22541966426858512
2025-03-19,1612,29374.682341,18.222507655707197,0.0,671,2852.8620161290323,0.48665637159950376,0.4162531017369727
2025-03-20,771,10246.859436,13.290349463035021,0.0,315,2143.0063942931256,0.4270239247730221,0.4085603112840467
2025-03-21,698,6951.270374,9.958840077363897,0.009684,349,3644.560730659026,0.9075367948853869,0.5
2025-03-22,535,12498.535254,23.361748138317758,0.0,254,1816.4662056074767,0.5024949569532711,0.4747663551401869
2025-03-23,447,14047.421585,31.425999071588368,0.0,146,5802.057427293064,1.3360537226621925,0.32662192393736017
2025-03-24,1027,107878.961301,105.04280555111977,1.5312,632,2938.254186952288,0.5171425037682571,0.6153846153846154
2025-03-25,791,32030.90678,40.49419314791403,0.0,286,6792.060391908975,1.771623243704172,0.3615676359039191
2025-03-26,3102,15802.167427,5.094186791424887,0.0,841,2449.30830754352,0.5792403340070922,0.27111540941328177
2025-03-27,785,58825.359221,74.9367633388535,0.0,262,4127.744535031847,0.9095848653503186,0.33375796178343947
2025-03-28,728,21337.179335,29.30931227335165,0.0,231,2037.2151236263737,0.5347299382554945,0.3173076923076923
2025-03-29,1894,12098.872931,6.38800049155227,0.0,674,1936.7221911298839,0.4434237141605069,0.3558606124604013
2025-03-30,568,15795.11514,27.8083013028169,0.0,94,5019.146056338028,1.3363939318133804,0.16549295774647887
2025-03-31,495,6978.184557,14.097342539393939,0.580795,259,4373.277717171717,0.973740668909091,0.5232323232323233
2025-04-01,371,2553.537968,6.882851665768194,0.0,75,4921.912722371967,0.6299514043126685,0.20215633423180593
2025-04-02,2512,416876.88812,165.9541752070064,0.0,695,6241.404964171974,1.5341475174920383,0.276671974522293
2025-04-03,2402,182075.566585,75.80165136761032,0.0,609,4631.24360949209,0.9243698939550374,0.25353871773522063
2025-04-04,1272,-25515.678949999998,-20.05949602987421,0.0,493,3015.3661399371067,0.6572825545290881,0.38757861635220126
2025-04-13,1321,48696.021521,36.86299888039364,0.0,478,10727.596358819075,1.9442363514495837,0.3618470855412566
2025-04-14,890,45680.443063,51.32634052022472,0.0,376,14696.598853932584,2.273210919738202,0.42247191011235957
2025-04-15,1131,72357.706282,63.976751796640144,0.621726,647,18348.51303271441,1.6506673380990273,0.5720601237842617
2025-04-16,1608,58631.730257,36.46251881654229,0.0,547,22700.69396766169,3.7298618813992537,0.3401741293532338
2025-04-17,1031,5427.919886,5.264713759456837,0.0,313,2526.238128031038,0.5035972230067896,0.30358874878758485
2025-04-18,1894,4880.4047439999995,2.576771248152059,0.055965,971,12994.007634635693,2.4642702913252377,0.5126715945089757
2025-04-19,2786,71950.577495,25.82576363783202,0.0,814,11739.577426417804,2.32614010505743,0.2921751615218952
2025-04-20,1982,25060.341936,12.643966668012109,0.0,790,6118.110015136226,0.9522349183177599,0.3985872855701312
2025-04-21,1718,34369.267906999994,20.005394590803256,0.0,677,24507.598859138536,3.699703762444703,0.3940628637951106
2025-04-22,2998,58652.763578,19.563963835223483,0.0,888,11258.714222815212,1.917840477318212,0.2961974649766511
2025-04-23,6159,-419020.225731,-68.03380836678032,0.0,2000,4981.72492125345,1.1920897616301347,0.324728040266277
2025-04-24,2232,50704.395965,22.717023281810036,0.0,923,15720.841684587815,3.30040336914664,0.4135304659498208
2025-04-25,1653,20218.859206,12.231614764670297,0.0,638,16787.32957047792,3.8107037233745915,0.38596491228070173
2025-04-26,1131,-4125.753942,-3.6478814694960215,0.0,195,10564.215534924844,2.3450988094783374,0.1724137931034483
2025-04-27,337,2702.067468,8.018004356083086,0.0,120,1446.6993768545994,0.16595481500356082,0.3560830860534125
2025-04-28,1379,36906.813759,26.763461754169686,0.0,575,18944.83066715011,4.356237420979043,0.4169688179840464
2025-04-29,2243,125749.613427,56.06313572313866,0.0,969,15198.177289344627,2.295717916697771,0.43201069995541685
2025-04-30,1113,14003.797269,12.582028094339623,0.0,295,11405.10229110512,2.6506592748207547,0.26504941599281223
2025-05-01,239,3187.719363,13.337737920502093,0.0,100,1890.977280334728,0.5830192927615063,0.41841004184100417
2025-05-02,1297,56706.235562,43.721075992289904,0.0,417,6741.1191287586735,1.029876342845027,0.3215111796453354
2025-05-03,1660,269328.365917,162.24600356445782,34.0166975,1259,5538.345915662651,1.398386452319277,0.7584337349397591
2025-05-04,360,35907.33771,99.74260475,1.814678,209,3521.011722222222,0.7835009555555555,0.5805555555555556
2025-06-01,573,6064.185393,10.583220581151831,0.0,89,971.2512914485166,0.30528985732984293,0.15532286212914484
2025-06-02,1703,33803.799733,19.84955944392249,0.0,785,1655.0257604227834,0.41640068033470345,0.46095126247798
2025-06-03,760,16101.125561,21.18569152763158,0.0,365,8901.743368421052,1.7192331095526316,0.48026315789473684
2025-06-04,1048,47053.449272,44.89832945801527,0.0,332,3388.59929389313,0.5901106036579199,0.31679389312977096
2025-07-01,637,16098.227531,25.271942748822607,6.222816,485,2061.504081632653,0.4762738659811617,0.7613814756671899
2025-07-02,1524,22450.002091,14.730972500656167,0.0,430,2270.5141338582675,0.4843105238451444,0.2821522309711286
2025-07-03,2552,150236.061627,58.86993010462382,0.231811,1333,7779.888510971787,1.9265286233816614,0.5223354231974922
2025-07-04,2814,34527.370305,12.269854408315563,0.0,673,5138.682707889126,0.9831396948837599,0.23916133617626156
2025-08-01,1039,130117.090554,125.23300342059672,0.0,386,3058.0126852743024,0.6707535229836381,0.37151106833493747
2025-08-02,575,586.703253,1.0203534834782608,0.0,110,1460.4086434782607,0.1912631064,0.19130434782608696
2025-08-03,529,24700.773359,46.69333338185255,4.088704,301,1686.3582419659735,0.393837,0.5689981096408318
2025-08-04,943,34899.394798,37.00890222481442,0.0,386,9405.505196182397,2.412489598154825,0.4093319194061506
2025-09-01,522,46975.928902,89.99220096168582,0.0,145,1955.427681992337,0.5278041751532567,0.2777777777777778
2025-09-02,764,150551.829492,197.05736844502616,0.0,329,3823.19332460733,0.5593741164397905,0.4306282722513089
2025-09-03,1422,19773.457395,13.905384947257385,0.0,627,7327.495070323488,1.6716342663853727,0.4409282700421941
2025-09-04,3967,43120.444797,10.86978694151752,0.0,1708,7198.589984875221,1.5405279450955383,0.43055205444920597
2025-10-01,819,-10116.875552,-12.352717401709402,0.63832,432,7994.444053724053,2.55699532973138,0.5274725274725275
2025-10-02,889,63908.49465,71.88807047244094,0.0,425,4077.5685489313837,0.5527135456692913,0.4780652418447694
2025-10-03,2911,-10010.027269999999,-3.438690233596702,0.0,1157,5775.263029886637,1.1983416252937136,0.39745791824115423
2025-10-04,2127,158261.822261,74.40612236060178,0.05977,1125,13512.90704748472,3.229222614377997,0.5289139633286318
2025-11-01,283,2269.080536,8.017952424028268,0.0,69,5859.006042402827,1.747872711484099,0.24381625441696114
2025-11-02,848,-6093.784817,-7.186067001179245,0.0,185,3298.990766509434,0.5618279809551887,0.21816037735849056
2025-11-03,3286,-76880.729036,-23.3964482763238,0.0,616,4265.657970176507,0.7428728673280585,0.18746195982958003
2025-11-04,1096,126406.479081,115.33437872354014,0.0,368,10327.853166058394,1.983977261031113,0.3357664233576642
2025-12-01,602,5742.241803,9.538607646179402,0.72332,472,3751.59330564784,1.0167487586378738,0.7840531561461794
2025-12-02,1031,19848.635032,19.251828353055284,0.0,477,4019.3739476236665,1.0661057528031037,0.4626576139670223
2025-12-03,3968,288105.984215,72.60735489289314,1.6060059999999998,2240,4692.071358366935,0.9219792268069555,0.5645161290322581
2025-12-04,2109,410419.694533,194.60393292223802,0.0,574,26512.383826458037,5.461164710505927,0.2721669037458511
